from_id,to_id,weights,from_data_cat_title,from_method_cat_title,from_rq_cat_title,from_year,from_method_cat,from_data_cat,from_rq_cat,to_data_cat_title,to_method_cat_title,to_rq_cat_title,to_year,from_data_cat_title,from_method_cat_title,from_rq_cat_title,from_year,from_method_cat,from_data_cat,from_rq_cat,to_data_cat_title,to_method_cat_title,to_rq_cat_title,to_year,to_method_cat,to_data_cat,to_rq_cat
https://openalex.org/W1947133949,https://openalex.org/W3121694509,1,Panel/Longitudinal Surveys,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2015,Regression‐based Measures,Panel/Longitudinal Surveys,Intergenerational Wealth Mobility and Inheritance,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,1999,Panel/Longitudinal Surveys,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2015,Regression‐based Measures,Panel/Longitudinal Surveys,Intergenerational Wealth Mobility and Inheritance,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,1999,Regression‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W1971213371,https://openalex.org/W3121694509,1,National Survey Data,Regression‐based Measures,Empirical Estimates and Determinants,2006,Regression‐based Measures,National Survey Data,Empirical Estimates and Determinants,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,1999,National Survey Data,Regression‐based Measures,Empirical Estimates and Determinants,2006,Regression‐based Measures,National Survey Data,Empirical Estimates and Determinants,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,1999,Regression‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W1998586807,https://openalex.org/W3121694509,1,Panel/Longitudinal Surveys,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2014,Regression‐based Measures,Panel/Longitudinal Surveys,Intergenerational Wealth Mobility and Inheritance,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,1999,Panel/Longitudinal Surveys,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2014,Regression‐based Measures,Panel/Longitudinal Surveys,Intergenerational Wealth Mobility and Inheritance,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,1999,Regression‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W2009549340,https://openalex.org/W3121694509,1,Administrative/Registry Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2008,Regression‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,1999,Administrative/Registry Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2008,Regression‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,1999,Regression‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W2011405670,https://openalex.org/W3121694509,1,Panel/Longitudinal Surveys,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2014,Regression‐based Measures,Panel/Longitudinal Surveys,Intergenerational Wealth Mobility and Inheritance,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,1999,Panel/Longitudinal Surveys,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2014,Regression‐based Measures,Panel/Longitudinal Surveys,Intergenerational Wealth Mobility and Inheritance,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,1999,Regression‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W2018079782,https://openalex.org/W3121694509,1,National Survey Data,Regression‐based Measures,Empirical Estimates and Determinants,2008,Regression‐based Measures,National Survey Data,Empirical Estimates and Determinants,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,1999,National Survey Data,Regression‐based Measures,Empirical Estimates and Determinants,2008,Regression‐based Measures,National Survey Data,Empirical Estimates and Determinants,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,1999,Regression‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W2038719374,https://openalex.org/W3121694509,1,Others,Regression‐based Measures,Empirical Estimates and Determinants,2010,Regression‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,1999,Others,Regression‐based Measures,Empirical Estimates and Determinants,2010,Regression‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,1999,Regression‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W2044900547,https://openalex.org/W3121694509,1,Panel/Longitudinal Surveys,Transition Matrix / Probability Measures,"Demographic Differences in Mobility (Race, Gender, etc.)",2005,Transition Matrix / Probability Measures,Panel/Longitudinal Surveys,"Demographic Differences in Mobility (Race, Gender, etc.)",Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,1999,Panel/Longitudinal Surveys,Transition Matrix / Probability Measures,"Demographic Differences in Mobility (Race, Gender, etc.)",2005,Transition Matrix / Probability Measures,Panel/Longitudinal Surveys,"Demographic Differences in Mobility (Race, Gender, etc.)",Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,1999,Regression‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W2091916425,https://openalex.org/W3121694509,1,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2005,Regression‐based Measures,Administrative/Registry Data,Empirical Estimates and Determinants,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,1999,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2005,Regression‐based Measures,Administrative/Registry Data,Empirical Estimates and Determinants,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,1999,Regression‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W2094244093,https://openalex.org/W3121694509,1,Linked Administrative Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2011,Regression‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,1999,Linked Administrative Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2011,Regression‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,1999,Regression‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W2105584013,https://openalex.org/W3121694509,1,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014,Rank‐based Measures,Linked Administrative Data,Empirical Estimates and Determinants,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,1999,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014,Rank‐based Measures,Linked Administrative Data,Empirical Estimates and Determinants,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,1999,Regression‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W2108734997,https://openalex.org/W3121694509,1,National Survey Data,Regression‐based Measures,Empirical Estimates and Determinants,2014,Regression‐based Measures,National Survey Data,Empirical Estimates and Determinants,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,1999,National Survey Data,Regression‐based Measures,Empirical Estimates and Determinants,2014,Regression‐based Measures,National Survey Data,Empirical Estimates and Determinants,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,1999,Regression‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W2119587652,https://openalex.org/W3121694509,1,No dataset,Regression‐based Measures,Empirical Estimates and Determinants,2002,Regression‐based Measures,No dataset,Empirical Estimates and Determinants,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,1999,No dataset,Regression‐based Measures,Empirical Estimates and Determinants,2002,Regression‐based Measures,No dataset,Empirical Estimates and Determinants,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,1999,Regression‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W2122216841,https://openalex.org/W3121694509,1,No dataset,Regression‐based Measures,Empirical Estimates and Determinants,2013,Regression‐based Measures,International Panel Data,Empirical Estimates and Determinants,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,1999,No dataset,Regression‐based Measures,Empirical Estimates and Determinants,2013,Regression‐based Measures,International Panel Data,Empirical Estimates and Determinants,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,1999,Regression‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W2124465354,https://openalex.org/W3121694509,1,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2002,Regression‐based Measures,Linked Administrative Data,Empirical Estimates and Determinants,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,1999,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2002,Regression‐based Measures,Linked Administrative Data,Empirical Estimates and Determinants,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,1999,Regression‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W2125337016,https://openalex.org/W3121694509,1,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2009,Regression‐based Measures,Panel/Longitudinal Surveys,Intergenerational Wealth Mobility and Inheritance,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,1999,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2009,Regression‐based Measures,Panel/Longitudinal Surveys,Intergenerational Wealth Mobility and Inheritance,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,1999,Regression‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance
