to_year,from_type,from_val,to_type,to_val,source,weight
2016,Measure,Transition Matrix / Probability Measures,DataType,Panel/Longitudinal Surveys,citation,1
2016,Measure,Transition Matrix / Probability Measures,DataType,Linked Administrative Data,citation,1
2016,Measure,Transition Matrix / Probability Measures,RqType,Intergenerational Wealth Mobility and Inheritance,citation,1
2016,RqType,Measurement and Methodological Advances,Measure,Absolute Mobility Measures,citation,1
2016,RqType,Measurement and Methodological Advances,DataType,National Survey Data,citation,1
2016,RqType,Measurement and Methodological Advances,DataType,International Panel Data,citation,1
2016,DataType,Others_DataType,Measure,Regression‐based Measures,citation,1
2016,DataType,Others_DataType,DataType,Administrative/Registry Data,citation,1
2016,DataType,Others_DataType,RqType,"Policy, Institutional, and Geographic Impacts",citation,1
2016,Measure,Others_Measure,RqType,Intergenerational Wealth Mobility and Inheritance,citation,1
2016,Measure,Others_Measure,DataType,Archival/Historical Data,citation,1
2016,Measure,Others_Measure,RqType,Empirical Estimates and Determinants,citation,1
2016,RqType,Theoretical and Structural Models,RqType,Empirical Estimates and Determinants,citation,1
2016,RqType,Theoretical and Structural Models,DataType,Panel/Longitudinal Surveys,citation,1
2016,RqType,Theoretical and Structural Models,DataType,No dataset,citation,1
2016,RqType,Theoretical and Structural Models,Measure,Transition Matrix / Probability Measures,citation,1
2016,RqType,Theoretical and Structural Models,RqType,Measurement and Methodological Advances,citation,1
2016,DataType,National Survey Data,DataType,No dataset,citation,1
2016,DataType,National Survey Data,Measure,Transition Matrix / Probability Measures,citation,1
2016,DataType,National Survey Data,Measure,Absolute Mobility Measures,citation,1
2016,DataType,National Survey Data,DataType,National Survey Data,citation,1
2016,DataType,National Survey Data,DataType,Linked Administrative Data,citation,1
2016,DataType,National Survey Data,Measure,Rank‐based Measures,citation,1
2016,DataType,National Survey Data,Measure,Multigenerational Measures,citation,1
2016,DataType,National Survey Data,DataType,Archival/Historical Data,citation,1
2016,DataType,Administrative/Registry Data,DataType,Archival/Historical Data,citation,1
2016,DataType,Administrative/Registry Data,DataType,No dataset,citation,1
2016,RqType,"Policy, Institutional, and Geographic Impacts",RqType,Empirical Estimates and Determinants,citation,1
2016,RqType,"Policy, Institutional, and Geographic Impacts",DataType,Others_DataType,citation,1
2016,RqType,"Policy, Institutional, and Geographic Impacts",Measure,Others_Measure,citation,1
2016,RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",Measure,Regression‐based Measures,citation,1
2016,RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",RqType,Empirical Estimates and Determinants,citation,1
2016,RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",DataType,Others_DataType,citation,1
2016,RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",Measure,Others_Measure,citation,1
2016,RqType,Others_RqType,Measure,Regression‐based Measures,citation,1
2016,RqType,Others_RqType,RqType,Measurement and Methodological Advances,citation,1
2016,RqType,Others_RqType,DataType,Administrative/Registry Data,citation,1
2016,Measure,Absolute Mobility Measures,DataType,Linked Administrative Data,citation,1
2016,Measure,Absolute Mobility Measures,RqType,Intergenerational Wealth Mobility and Inheritance,citation,1
2016,Measure,Absolute Mobility Measures,Measure,Rank‐based Measures,citation,1
2016,Measure,Absolute Mobility Measures,DataType,Panel/Longitudinal Surveys,citation,1
2016,Measure,Absolute Mobility Measures,DataType,No dataset,citation,1
2016,Measure,Absolute Mobility Measures,Measure,Transition Matrix / Probability Measures,citation,1
2016,DataType,Linked Administrative Data,Measure,Absolute Mobility Measures,citation,1
2016,DataType,Linked Administrative Data,DataType,National Survey Data,citation,1
2016,RqType,Intergenerational Wealth Mobility and Inheritance,Measure,Absolute Mobility Measures,citation,1
2016,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,National Survey Data,citation,1
2016,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Archival/Historical Data,citation,1
2016,Measure,Regression‐based Measures,DataType,International Panel Data,citation,1
2016,Measure,Regression‐based Measures,Measure,Multigenerational Measures,citation,1
2016,Measure,Regression‐based Measures,DataType,Archival/Historical Data,citation,1
2016,DataType,No dataset,DataType,No dataset,citation,1
2016,DataType,No dataset,Measure,Transition Matrix / Probability Measures,citation,1
2016,DataType,International Panel Data,RqType,"Policy, Institutional, and Geographic Impacts",citation,1
2016,DataType,International Panel Data,RqType,Empirical Estimates and Determinants,citation,1
2016,DataType,International Panel Data,DataType,Others_DataType,citation,1
2016,DataType,International Panel Data,Measure,Others_Measure,citation,1
2016,DataType,International Panel Data,RqType,Measurement and Methodological Advances,citation,1
2016,Measure,Rank‐based Measures,DataType,International Panel Data,citation,1
2016,Measure,Rank‐based Measures,DataType,Archival/Historical Data,citation,1
2016,Measure,Multigenerational Measures,DataType,Administrative/Registry Data,citation,1
2016,Measure,Multigenerational Measures,DataType,No dataset,citation,1
2016,Measure,Multigenerational Measures,Measure,Others_Measure,citation,1
2016,DataType,Archival/Historical Data,RqType,Intergenerational Wealth Mobility and Inheritance,citation,1
2016,DataType,Archival/Historical Data,DataType,Administrative/Registry Data,citation,1
2016,DataType,Archival/Historical Data,Measure,Rank‐based Measures,citation,1
2016,DataType,Archival/Historical Data,Measure,Regression‐based Measures,citation,1
2016,DataType,Archival/Historical Data,DataType,No dataset,citation,1
2016,DataType,Archival/Historical Data,RqType,Measurement and Methodological Advances,citation,1
2016,DataType,Archival/Historical Data,Measure,Others_Measure,citation,1
2016,Measure,Non‐parametric Approaches,RqType,Measurement and Methodological Advances,citation,1
2016,Measure,Non‐parametric Approaches,DataType,Others_DataType,citation,1
2016,Measure,Non‐parametric Approaches,Measure,Others_Measure,citation,1
2017,Measure,Regression‐based Measures,RqType,Intergenerational Wealth Mobility and Inheritance,citation,42
2017,RqType,Empirical Estimates and Determinants,RqType,Intergenerational Wealth Mobility and Inheritance,citation,31
2017,RqType,Intergenerational Wealth Mobility and Inheritance,RqType,Intergenerational Wealth Mobility and Inheritance,citation,29
2017,Measure,Regression‐based Measures,Measure,Regression‐based Measures,citation,29
2017,Measure,Regression‐based Measures,DataType,Panel/Longitudinal Surveys,citation,28
2017,RqType,Intergenerational Wealth Mobility and Inheritance,Measure,Regression‐based Measures,citation,24
2017,DataType,Panel/Longitudinal Surveys,RqType,Intergenerational Wealth Mobility and Inheritance,citation,24
2017,Measure,Regression‐based Measures,DataType,Linked Administrative Data,citation,23
2017,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Panel/Longitudinal Surveys,citation,21
2017,Measure,Regression‐based Measures,Measure,Absolute Mobility Measures,citation,21
2017,DataType,Panel/Longitudinal Surveys,DataType,Panel/Longitudinal Surveys,citation,20
2017,RqType,Empirical Estimates and Determinants,DataType,Linked Administrative Data,citation,19
2017,DataType,Panel/Longitudinal Surveys,Measure,Regression‐based Measures,citation,19
2017,RqType,Empirical Estimates and Determinants,Measure,Absolute Mobility Measures,citation,18
2017,RqType,Empirical Estimates and Determinants,DataType,Panel/Longitudinal Surveys,citation,18
2017,Measure,Rank‐based Measures,RqType,Intergenerational Wealth Mobility and Inheritance,citation,17
2017,Measure,Absolute Mobility Measures,RqType,Intergenerational Wealth Mobility and Inheritance,citation,16
2017,DataType,Administrative/Registry Data,RqType,Intergenerational Wealth Mobility and Inheritance,citation,16
2017,RqType,Empirical Estimates and Determinants,Measure,Regression‐based Measures,citation,16
2017,RqType,Measurement and Methodological Advances,RqType,Intergenerational Wealth Mobility and Inheritance,citation,15
2017,DataType,Linked Administrative Data,RqType,Intergenerational Wealth Mobility and Inheritance,citation,15
2017,DataType,No dataset,RqType,Intergenerational Wealth Mobility and Inheritance,citation,14
2017,Measure,Absolute Mobility Measures,Measure,Absolute Mobility Measures,citation,12
2017,Measure,Absolute Mobility Measures,DataType,Linked Administrative Data,citation,12
2017,DataType,Linked Administrative Data,Measure,Absolute Mobility Measures,citation,11
2017,DataType,Linked Administrative Data,DataType,Linked Administrative Data,citation,11
2017,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Linked Administrative Data,citation,11
2017,Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,citation,11
2017,DataType,Panel/Longitudinal Surveys,Measure,Absolute Mobility Measures,citation,11
2017,DataType,Panel/Longitudinal Surveys,DataType,Linked Administrative Data,citation,11
2017,Measure,Rank‐based Measures,DataType,Panel/Longitudinal Surveys,citation,11
2017,Measure,Rank‐based Measures,Measure,Regression‐based Measures,citation,10
2017,RqType,Intergenerational Wealth Mobility and Inheritance,Measure,Absolute Mobility Measures,citation,10
2017,DataType,Administrative/Registry Data,Measure,Regression‐based Measures,citation,10
2017,DataType,Administrative/Registry Data,DataType,Panel/Longitudinal Surveys,citation,10
2017,Measure,Others_Measure,RqType,Intergenerational Wealth Mobility and Inheritance,citation,9
2017,RqType,Measurement and Methodological Advances,DataType,Panel/Longitudinal Surveys,citation,9
2017,Measure,Regression‐based Measures,Measure,Rank‐based Measures,citation,9
2017,Measure,Transition Matrix / Probability Measures,RqType,Intergenerational Wealth Mobility and Inheritance,citation,8
2017,DataType,Panel/Longitudinal Surveys,RqType,Empirical Estimates and Determinants,citation,8
2017,DataType,No dataset,DataType,Linked Administrative Data,citation,7
2017,DataType,No dataset,DataType,Panel/Longitudinal Surveys,citation,7
2017,RqType,Empirical Estimates and Determinants,RqType,Empirical Estimates and Determinants,citation,7
2017,RqType,Measurement and Methodological Advances,Measure,Absolute Mobility Measures,citation,7
2017,RqType,Measurement and Methodological Advances,DataType,Linked Administrative Data,citation,7
2017,Measure,Others_Measure,Measure,Absolute Mobility Measures,citation,7
2017,Measure,Others_Measure,DataType,Linked Administrative Data,citation,7
2017,DataType,National Survey Data,RqType,Intergenerational Wealth Mobility and Inheritance,citation,7
2017,RqType,"Policy, Institutional, and Geographic Impacts",RqType,Intergenerational Wealth Mobility and Inheritance,citation,7
2017,Measure,Rank‐based Measures,Measure,Absolute Mobility Measures,citation,7
2017,Measure,Rank‐based Measures,DataType,Linked Administrative Data,citation,7
2017,DataType,National Survey Data,DataType,Linked Administrative Data,citation,6
2017,RqType,"Policy, Institutional, and Geographic Impacts",Measure,Absolute Mobility Measures,citation,6
2017,RqType,"Policy, Institutional, and Geographic Impacts",DataType,Linked Administrative Data,citation,6
2017,DataType,No dataset,Measure,Absolute Mobility Measures,citation,6
2017,DataType,No dataset,Measure,Regression‐based Measures,citation,6
2017,RqType,Empirical Estimates and Determinants,Measure,Rank‐based Measures,citation,6
2017,RqType,Measurement and Methodological Advances,Measure,Non‐parametric Approaches,citation,5
2017,Measure,Others_Measure,DataType,Panel/Longitudinal Surveys,citation,5
2017,DataType,National Survey Data,Measure,Absolute Mobility Measures,citation,5
2017,DataType,National Survey Data,Measure,Regression‐based Measures,citation,5
2017,Measure,Decomposition / Structural Approaches,RqType,Intergenerational Wealth Mobility and Inheritance,citation,5
2017,Measure,Absolute Mobility Measures,DataType,Panel/Longitudinal Surveys,citation,5
2017,RqType,Intergenerational Wealth Mobility and Inheritance,RqType,Empirical Estimates and Determinants,citation,5
2017,DataType,Linked Administrative Data,DataType,Panel/Longitudinal Surveys,citation,4
