year_val,from_type,from_val,to_type,to_val,source,weight
2019,RqType,"Mobility and Non-Income Outcomes (Health, Wellbeing, etc.)",DataType,National Survey Data,within,1
2019,Measure,Rank‐based Measures,DataType,National Survey Data,within,1
2019,RqType,Perceptions of Mobility and Attitudes,DataType,National Survey Data,within,1
2019,Measure,Others_Measure,DataType,National Survey Data,within,1
2019,Measure,Transition Matrix / Probability Measures,DataType,National Survey Data,within,1
2019,RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",DataType,Administrative/Registry Data,within,1
2019,Measure,Absolute Mobility Measures,DataType,Administrative/Registry Data,within,1
2019,RqType,"Policy, Institutional, and Geographic Impacts",DataType,Administrative/Registry Data,within,1
2019,Measure,Decomposition / Structural Approaches,DataType,Administrative/Registry Data,within,1
2019,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Others_DataType,within,1
2019,Measure,Regression‐based Measures,DataType,Others_DataType,within,1
2019,Measure,Transition Matrix / Probability Measures,DataType,Others_DataType,within,1
2019,RqType,Theoretical and Structural Models,Measure,Others_Measure,within,1
2019,Measure,Decomposition / Structural Approaches,Measure,Others_Measure,within,1
2019,Measure,Absolute Mobility Measures,Measure,Others_Measure,within,1
2019,DataType,University/Institution Data,Measure,Others_Measure,within,1
2019,RqType,Intergenerational Wealth Mobility and Inheritance,Measure,Others_Measure,within,1
2019,RqType,Measurement and Methodological Advances,Measure,Others_Measure,within,1
2019,Measure,Regression‐based Measures,Measure,Others_Measure,within,1
2019,DataType,National Survey Data,Measure,Others_Measure,within,1
2019,DataType,Natural/Experimental Data,Measure,Others_Measure,within,1
2019,RqType,Perceptions of Mobility and Attitudes,Measure,Others_Measure,within,1
2019,Measure,Rank‐based Measures,Measure,Regression‐based Measures,within,1
2019,Measure,Transition Matrix / Probability Measures,DataType,No dataset,within,1
2019,Measure,Absolute Mobility Measures,RqType,Empirical Estimates and Determinants,within,1
2019,DataType,International Panel Data,RqType,Empirical Estimates and Determinants,within,1
2019,RqType,"Policy, Institutional, and Geographic Impacts",DataType,Panel/Longitudinal Surveys,within,1
2019,Measure,Transition Matrix / Probability Measures,DataType,Panel/Longitudinal Surveys,within,1
2019,RqType,Measurement and Methodological Advances,DataType,Panel/Longitudinal Surveys,within,1
2019,Measure,Absolute Mobility Measures,DataType,Panel/Longitudinal Surveys,within,1
2019,RqType,"Mobility and Non-Income Outcomes (Health, Wellbeing, etc.)",DataType,Panel/Longitudinal Surveys,within,1
2019,Measure,Rank‐based Measures,DataType,Panel/Longitudinal Surveys,within,1
2019,Measure,Others_Measure,RqType,Measurement and Methodological Advances,within,1
2019,Measure,Regression‐based Measures,RqType,Measurement and Methodological Advances,within,1
2019,DataType,Panel/Longitudinal Surveys,RqType,Measurement and Methodological Advances,within,1
2019,Measure,Decomposition / Structural Approaches,RqType,Measurement and Methodological Advances,within,1
2019,Measure,Non‐parametric Approaches,RqType,Measurement and Methodological Advances,within,1
2019,RqType,"Policy, Institutional, and Geographic Impacts",DataType,No dataset,within,1
2019,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,No dataset,within,1
2019,Measure,Non‐parametric Approaches,DataType,No dataset,within,1
2020,RqType,Intergenerational Wealth Mobility and Inheritance,Measure,Decomposition / Structural Approaches,within,6
2020,DataType,Panel/Longitudinal Surveys,Measure,Regression‐based Measures,within,6
2020,RqType,Intergenerational Wealth Mobility and Inheritance,Measure,Regression‐based Measures,within,6
2020,Measure,Decomposition / Structural Approaches,RqType,Intergenerational Wealth Mobility and Inheritance,within,6
2020,Measure,Regression‐based Measures,RqType,Intergenerational Wealth Mobility and Inheritance,within,6
2020,Measure,Regression‐based Measures,DataType,Panel/Longitudinal Surveys,within,6
2020,RqType,Measurement and Methodological Advances,Measure,Regression‐based Measures,within,5
2020,DataType,Panel/Longitudinal Surveys,RqType,Intergenerational Wealth Mobility and Inheritance,within,5
2020,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Panel/Longitudinal Surveys,within,5
2020,Measure,Regression‐based Measures,RqType,Measurement and Methodological Advances,within,5
2020,Measure,Decomposition / Structural Approaches,DataType,Panel/Longitudinal Surveys,within,4
2020,DataType,Panel/Longitudinal Surveys,Measure,Decomposition / Structural Approaches,within,4
2020,RqType,Measurement and Methodological Advances,DataType,Panel/Longitudinal Surveys,within,3
2020,DataType,Panel/Longitudinal Surveys,RqType,Measurement and Methodological Advances,within,3
2020,RqType,Theoretical and Structural Models,DataType,No dataset,within,3
2020,Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,within,3
2020,DataType,No dataset,RqType,Empirical Estimates and Determinants,within,3
2020,DataType,National Survey Data,RqType,Intergenerational Wealth Mobility and Inheritance,within,3
2020,DataType,No dataset,Measure,Regression‐based Measures,within,3
2020,RqType,Empirical Estimates and Determinants,Measure,Regression‐based Measures,within,3
2020,DataType,No dataset,RqType,Theoretical and Structural Models,within,3
2020,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,National Survey Data,within,3
2020,Measure,Regression‐based Measures,DataType,No dataset,within,3
2020,RqType,Empirical Estimates and Determinants,DataType,No dataset,within,3
2020,DataType,No dataset,RqType,Measurement and Methodological Advances,within,2
2020,Measure,Rank‐based Measures,RqType,Measurement and Methodological Advances,within,2
2020,RqType,Empirical Estimates and Determinants,Measure,Decomposition / Structural Approaches,within,2
2020,DataType,Linked Administrative Data,Measure,Decomposition / Structural Approaches,within,2
2020,DataType,No dataset,Measure,Decomposition / Structural Approaches,within,2
2020,RqType,Theoretical and Structural Models,Measure,Decomposition / Structural Approaches,within,2
2020,RqType,Empirical Estimates and Determinants,Measure,Absolute Mobility Measures,within,2
2020,DataType,National Survey Data,Measure,Regression‐based Measures,within,2
2020,DataType,Administrative/Registry Data,Measure,Regression‐based Measures,within,2
2020,DataType,Panel/Longitudinal Surveys,RqType,"Mobility and Non-Income Outcomes (Health, Wellbeing, etc.)",within,2
2020,RqType,"Mobility and Non-Income Outcomes (Health, Wellbeing, etc.)",DataType,Panel/Longitudinal Surveys,within,2
2020,Measure,Decomposition / Structural Approaches,DataType,Linked Administrative Data,within,2
2020,RqType,Measurement and Methodological Advances,Measure,Rank‐based Measures,within,2
2020,Measure,Decomposition / Structural Approaches,RqType,Theoretical and Structural Models,within,2
2020,Measure,Regression‐based Measures,DataType,National Survey Data,within,2
2020,DataType,Others_DataType,RqType,Intergenerational Wealth Mobility and Inheritance,within,2
2020,Measure,Others_Measure,DataType,Administrative/Registry Data,within,2
2020,RqType,Empirical Estimates and Determinants,DataType,Administrative/Registry Data,within,2
2020,Measure,Regression‐based Measures,DataType,Administrative/Registry Data,within,2
2020,RqType,Measurement and Methodological Advances,DataType,No dataset,within,2
2020,Measure,Decomposition / Structural Approaches,DataType,No dataset,within,2
2020,Measure,Absolute Mobility Measures,RqType,Empirical Estimates and Determinants,within,2
2020,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Others_DataType,within,2
2020,DataType,Administrative/Registry Data,Measure,Others_Measure,within,2
2020,RqType,Empirical Estimates and Determinants,Measure,Others_Measure,within,2
2020,Measure,Decomposition / Structural Approaches,RqType,Empirical Estimates and Determinants,within,2
2020,Measure,Others_Measure,RqType,Empirical Estimates and Determinants,within,2
2020,DataType,Administrative/Registry Data,RqType,Empirical Estimates and Determinants,within,2
2020,DataType,National Survey Data,RqType,Empirical Estimates and Determinants,within,1
2020,DataType,Panel/Longitudinal Surveys,RqType,Empirical Estimates and Determinants,within,1
2020,DataType,Linked Administrative Data,RqType,Empirical Estimates and Determinants,within,1
2020,Measure,Rank‐based Measures,RqType,Empirical Estimates and Determinants,within,1
2020,RqType,"Policy, Institutional, and Geographic Impacts",DataType,Linked Administrative Data,within,1
2020,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Linked Administrative Data,within,1
2020,RqType,Empirical Estimates and Determinants,DataType,Linked Administrative Data,within,1
2020,Measure,Rank‐based Measures,DataType,Linked Administrative Data,within,1
2020,DataType,Others_DataType,Measure,Absolute Mobility Measures,within,1
2020,RqType,"Policy, Institutional, and Geographic Impacts",Measure,Absolute Mobility Measures,within,1
2020,DataType,Opportunity Atlas,Measure,Absolute Mobility Measures,within,1
2020,DataType,National Survey Data,Measure,Absolute Mobility Measures,within,1
2020,RqType,Perceptions of Mobility and Attitudes,Measure,Absolute Mobility Measures,within,1
2020,DataType,Panel/Longitudinal Surveys,Measure,Absolute Mobility Measures,within,1
2020,RqType,"Mobility and Non-Income Outcomes (Health, Wellbeing, etc.)",Measure,Absolute Mobility Measures,within,1
2020,DataType,No dataset,Measure,Absolute Mobility Measures,within,1
2020,DataType,Administrative/Registry Data,Measure,Absolute Mobility Measures,within,1
2020,Measure,Rank‐based Measures,Measure,Absolute Mobility Measures,within,1
2020,RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",Measure,Absolute Mobility Measures,within,1
2020,Measure,Regression‐based Measures,DataType,Linked Administrative Data,within,1
2020,RqType,Measurement and Methodological Advances,DataType,Linked Administrative Data,within,1
2020,DataType,Archival/Historical Data,Measure,Regression‐based Measures,within,1
2020,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Archival/Historical Data,within,1
2020,Measure,Regression‐based Measures,DataType,Archival/Historical Data,within,1
2020,RqType,Intergenerational Wealth Mobility and Inheritance,Measure,Non‐parametric Approaches,within,1
2020,DataType,Others_DataType,Measure,Non‐parametric Approaches,within,1
2020,Measure,Regression‐based Measures,RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",within,1
2020,DataType,Panel/Longitudinal Surveys,RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",within,1
2020,Measure,Absolute Mobility Measures,RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",within,1
2020,DataType,Administrative/Registry Data,RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",within,1
2020,Measure,Rank‐based Measures,RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",within,1
2020,RqType,Measurement and Methodological Advances,Measure,Transition Matrix / Probability Measures,within,1
2020,DataType,International Panel Data,Measure,Transition Matrix / Probability Measures,within,1
2020,Measure,Rank‐based Measures,Measure,Transition Matrix / Probability Measures,within,1
2020,DataType,National Survey Data,Measure,Decomposition / Structural Approaches,within,1
2020,DataType,Others_DataType,Measure,Decomposition / Structural Approaches,within,1
2020,RqType,"Policy, Institutional, and Geographic Impacts",Measure,Decomposition / Structural Approaches,within,1
2020,Measure,Others_Measure,Measure,Decomposition / Structural Approaches,within,1
2020,DataType,Administrative/Registry Data,Measure,Decomposition / Structural Approaches,within,1
2020,Measure,Regression‐based Measures,Measure,Decomposition / Structural Approaches,within,1
2020,Measure,Transition Matrix / Probability Measures,DataType,International Panel Data,within,1
2020,RqType,Measurement and Methodological Advances,DataType,International Panel Data,within,1
2020,Measure,Rank‐based Measures,DataType,International Panel Data,within,1
2020,Measure,Absolute Mobility Measures,DataType,Panel/Longitudinal Surveys,within,1
2020,RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",DataType,Panel/Longitudinal Surveys,within,1
2020,RqType,Empirical Estimates and Determinants,DataType,Panel/Longitudinal Surveys,within,1
2020,Measure,Rank‐based Measures,DataType,Panel/Longitudinal Surveys,within,1
