from_id,to_id,weights,from_data_cat_title,from_method_cat_title,from_rq_cat_title,from_year,to_data_cat_title,to_method_cat_title,to_rq_cat_title,to_year
https://openalex.org/W3022704615,https://openalex.org/W2022256544,1,No dataset,Absolute Mobility Measures,Empirical Estimates and Determinants,2020,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W3037216812,https://openalex.org/W2022256544,1,Linked Administrative Data,Decomposition / Structural Approaches,Empirical Estimates and Determinants,2020,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W3039606322,https://openalex.org/W2022256544,1,National Survey Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2020,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W3093752946,https://openalex.org/W2022256544,1,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2009,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W3094369084,https://openalex.org/W2022256544,1,Natural/Experimental Data,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2015,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W3099122721,https://openalex.org/W2022256544,1,Administrative/Registry Data,Rank‐based Measures,"Demographic Differences in Mobility (Race, Gender, etc.)",2020,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W3105823174,https://openalex.org/W2022256544,1,National Survey Data,Regression‐based Measures,Empirical Estimates and Determinants,2019,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W3109347625,https://openalex.org/W2022256544,1,Administrative/Registry Data,Rank‐based Measures,Measurement and Methodological Advances,2018,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W3123505781,https://openalex.org/W2022256544,1,No dataset,Regression‐based Measures,Empirical Estimates and Determinants,1998,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W3123816425,https://openalex.org/W2022256544,1,Administrative/Registry Data,Transition Matrix / Probability Measures,"Demographic Differences in Mobility (Race, Gender, etc.)",2019,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W3124226182,https://openalex.org/W2022256544,1,No dataset,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2013,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W3124550008,https://openalex.org/W2022256544,1,Administrative/Registry Data,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2019,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W3125112178,https://openalex.org/W2022256544,1,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2012,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W3150419855,https://openalex.org/W2022256544,1,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2021,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W3176622639,https://openalex.org/W2022256544,1,Administrative/Registry Data,Rank‐based Measures,Measurement and Methodological Advances,2021,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W3181973673,https://openalex.org/W2022256544,1,Linked Administrative Data,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2021,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W3186457560,https://openalex.org/W2022256544,1,National Survey Data,Absolute Mobility Measures,Empirical Estimates and Determinants,2023,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W3190097825,https://openalex.org/W2022256544,1,Panel/Longitudinal Surveys,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2021,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W3202616165,https://openalex.org/W2022256544,1,Panel/Longitudinal Surveys,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2021,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W3204735205,https://openalex.org/W2022256544,1,National Survey Data,Regression‐based Measures,Empirical Estimates and Determinants,2024,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W3207067564,https://openalex.org/W2022256544,1,Linked Administrative Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2022,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W3207371012,https://openalex.org/W2022256544,1,No dataset,Regression‐based Measures,Empirical Estimates and Determinants,2021,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W3207400243,https://openalex.org/W2022256544,1,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2007,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W3211027916,https://openalex.org/W2022256544,1,Administrative/Registry Data,Rank‐based Measures,Empirical Estimates and Determinants,2021,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W4205360523,https://openalex.org/W2022256544,1,Administrative/Registry Data,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2022,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W4210953259,https://openalex.org/W2022256544,1,Panel/Longitudinal Surveys,Decomposition / Structural Approaches,Empirical Estimates and Determinants,2022,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W4211263339,https://openalex.org/W2022256544,1,Administrative/Registry Data,Rank‐based Measures,"Demographic Differences in Mobility (Race, Gender, etc.)",2021,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W4220732045,https://openalex.org/W2022256544,1,No dataset,Decomposition / Structural Approaches,Intergenerational Wealth Mobility and Inheritance,2022,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W4230700148,https://openalex.org/W2022256544,1,National Survey Data,Regression‐based Measures,Empirical Estimates and Determinants,2018,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W4232769139,https://openalex.org/W2022256544,1,Panel/Longitudinal Surveys,Transition Matrix / Probability Measures,"Demographic Differences in Mobility (Race, Gender, etc.)",2011,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W4241858005,https://openalex.org/W2022256544,1,Administrative/Registry Data,Regression‐based Measures,Theoretical and Structural Models,2018,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W4252952688,https://openalex.org/W2022256544,1,National Survey Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2021,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W4283657131,https://openalex.org/W2022256544,1,Panel/Longitudinal Surveys,Absolute Mobility Measures,Empirical Estimates and Determinants,2022,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W4285263003,https://openalex.org/W2022256544,1,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2022,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W4285483025,https://openalex.org/W2022256544,1,Administrative/Registry Data,Regression‐based Measures,Empirical Estimates and Determinants,2020,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W4295766715,https://openalex.org/W2022256544,1,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2022,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W4296277673,https://openalex.org/W2022256544,1,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2022,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W4307156538,https://openalex.org/W2022256544,1,Others,Absolute Mobility Measures,"Mobility and Non-Income Outcomes (Health, Wellbeing, etc.)",2022,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W4307723330,https://openalex.org/W2022256544,1,Others,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2022,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W4308908946,https://openalex.org/W2022256544,1,No dataset,Regression‐based Measures,Empirical Estimates and Determinants,2022,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W4361214653,https://openalex.org/W2022256544,1,Others,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2023,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W4364368805,https://openalex.org/W2022256544,1,Administrative/Registry Data,Regression‐based Measures,Empirical Estimates and Determinants,2023,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W4367052625,https://openalex.org/W2022256544,1,Linked Administrative Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2023,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W4367597654,https://openalex.org/W2022256544,1,No dataset,Decomposition / Structural Approaches,"Policy, Institutional, and Geographic Impacts",2023,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W4381660505,https://openalex.org/W2022256544,1,Linked Administrative Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2023,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
