from_type,from_val,to_type,to_val,from_paper,to_paper,weight
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2807800750,https://openalex.org/W2105584013,1
DataType,Archival/Historical Data,RqType,Empirical Estimates and Determinants,https://openalex.org/W2807800750,https://openalex.org/W2105584013,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2811219136,https://openalex.org/W2105584013,1
DataType,Archival/Historical Data,RqType,Empirical Estimates and Determinants,https://openalex.org/W2811219136,https://openalex.org/W2105584013,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2887573038,https://openalex.org/W2105584013,1
DataType,Administrative/Registry Data,RqType,Empirical Estimates and Determinants,https://openalex.org/W2887573038,https://openalex.org/W2105584013,1
RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",RqType,Empirical Estimates and Determinants,https://openalex.org/W2887573038,https://openalex.org/W2105584013,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2889122466,https://openalex.org/W2105584013,1
DataType,No dataset,RqType,Empirical Estimates and Determinants,https://openalex.org/W2889122466,https://openalex.org/W2105584013,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2891903686,https://openalex.org/W2105584013,1
DataType,Administrative/Registry Data,RqType,Empirical Estimates and Determinants,https://openalex.org/W2891903686,https://openalex.org/W2105584013,1
RqType,"Policy, Institutional, and Geographic Impacts",RqType,Empirical Estimates and Determinants,https://openalex.org/W2891903686,https://openalex.org/W2105584013,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2895165109,https://openalex.org/W2105584013,1
DataType,Panel/Longitudinal Surveys,RqType,Empirical Estimates and Determinants,https://openalex.org/W2895165109,https://openalex.org/W2105584013,1
DataType,No dataset,RqType,Empirical Estimates and Determinants,https://openalex.org/W2896751489,https://openalex.org/W2105584013,1
Measure,Transition Matrix / Probability Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2896751489,https://openalex.org/W2105584013,1
RqType,Measurement and Methodological Advances,RqType,Empirical Estimates and Determinants,https://openalex.org/W2896751489,https://openalex.org/W2105584013,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2897475839,https://openalex.org/W2105584013,1
DataType,Panel/Longitudinal Surveys,RqType,Empirical Estimates and Determinants,https://openalex.org/W2897475839,https://openalex.org/W2105584013,1
RqType,Measurement and Methodological Advances,RqType,Empirical Estimates and Determinants,https://openalex.org/W2897475839,https://openalex.org/W2105584013,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2900408224,https://openalex.org/W2105584013,1
DataType,No dataset,RqType,Empirical Estimates and Determinants,https://openalex.org/W2900408224,https://openalex.org/W2105584013,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2902789768,https://openalex.org/W2105584013,1
DataType,International Panel Data,RqType,Empirical Estimates and Determinants,https://openalex.org/W2902789768,https://openalex.org/W2105584013,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2906080883,https://openalex.org/W2105584013,1
DataType,No dataset,RqType,Empirical Estimates and Determinants,https://openalex.org/W2906080883,https://openalex.org/W2105584013,1
RqType,Measurement and Methodological Advances,RqType,Empirical Estimates and Determinants,https://openalex.org/W2906080883,https://openalex.org/W2105584013,1
DataType,Administrative/Registry Data,RqType,Empirical Estimates and Determinants,https://openalex.org/W291004932,https://openalex.org/W2105584013,1
Measure,Decomposition / Structural Approaches,RqType,Empirical Estimates and Determinants,https://openalex.org/W291004932,https://openalex.org/W2105584013,1
Measure,Absolute Mobility Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2914094440,https://openalex.org/W2105584013,1
Measure,Others,RqType,Empirical Estimates and Determinants,https://openalex.org/W2914094440,https://openalex.org/W2105584013,1
DataType,University/Institution Data,RqType,Empirical Estimates and Determinants,https://openalex.org/W2914094440,https://openalex.org/W2105584013,1
DataType,Linked Administrative Data,RqType,Empirical Estimates and Determinants,https://openalex.org/W2920476039,https://openalex.org/W2105584013,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2920476039,https://openalex.org/W2105584013,1
RqType,"Policy, Institutional, and Geographic Impacts",RqType,Empirical Estimates and Determinants,https://openalex.org/W2920476039,https://openalex.org/W2105584013,1
DataType,National Survey Data,RqType,Empirical Estimates and Determinants,https://openalex.org/W2921069773,https://openalex.org/W2105584013,1
Measure,Decomposition / Structural Approaches,RqType,Empirical Estimates and Determinants,https://openalex.org/W2921069773,https://openalex.org/W2105584013,1
RqType,Intergenerational Wealth Mobility and Inheritance,RqType,Empirical Estimates and Determinants,https://openalex.org/W2921143263,https://openalex.org/W2105584013,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2921143263,https://openalex.org/W2105584013,1
DataType,Panel/Longitudinal Surveys,RqType,Empirical Estimates and Determinants,https://openalex.org/W2921143263,https://openalex.org/W2105584013,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2931489399,https://openalex.org/W2105584013,1
DataType,Administrative/Registry Data,RqType,Empirical Estimates and Determinants,https://openalex.org/W2931489399,https://openalex.org/W2105584013,1
RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",RqType,Empirical Estimates and Determinants,https://openalex.org/W2931489399,https://openalex.org/W2105584013,1
DataType,No dataset,RqType,Empirical Estimates and Determinants,https://openalex.org/W2938378096,https://openalex.org/W2105584013,1
RqType,"Policy, Institutional, and Geographic Impacts",RqType,Empirical Estimates and Determinants,https://openalex.org/W2938378096,https://openalex.org/W2105584013,1
Measure,Decomposition / Structural Approaches,RqType,Empirical Estimates and Determinants,https://openalex.org/W2938378096,https://openalex.org/W2105584013,1
RqType,Intergenerational Wealth Mobility and Inheritance,RqType,Empirical Estimates and Determinants,https://openalex.org/W2943104001,https://openalex.org/W2105584013,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2943104001,https://openalex.org/W2105584013,1
DataType,Administrative/Registry Data,RqType,Empirical Estimates and Determinants,https://openalex.org/W2943104001,https://openalex.org/W2105584013,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2943421593,https://openalex.org/W2105584013,1
DataType,Panel/Longitudinal Surveys,RqType,Empirical Estimates and Determinants,https://openalex.org/W2943421593,https://openalex.org/W2105584013,1
Measure,Others,RqType,Empirical Estimates and Determinants,https://openalex.org/W2947666646,https://openalex.org/W2105584013,1
DataType,Administrative/Registry Data,RqType,Empirical Estimates and Determinants,https://openalex.org/W2947666646,https://openalex.org/W2105584013,1
DataType,National Survey Data,RqType,Empirical Estimates and Determinants,https://openalex.org/W2955018254,https://openalex.org/W2105584013,1
Measure,Rank‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2955018254,https://openalex.org/W2105584013,1
RqType,Perceptions of Mobility and Attitudes,RqType,Empirical Estimates and Determinants,https://openalex.org/W2955018254,https://openalex.org/W2105584013,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2967279307,https://openalex.org/W2105584013,1
DataType,National Survey Data,RqType,Empirical Estimates and Determinants,https://openalex.org/W2967279307,https://openalex.org/W2105584013,1
RqType,Intergenerational Wealth Mobility and Inheritance,RqType,Empirical Estimates and Determinants,https://openalex.org/W2972798438,https://openalex.org/W2105584013,1
DataType,Panel/Longitudinal Surveys,RqType,Empirical Estimates and Determinants,https://openalex.org/W2972798438,https://openalex.org/W2105584013,1
Measure,Decomposition / Structural Approaches,RqType,Empirical Estimates and Determinants,https://openalex.org/W2972798438,https://openalex.org/W2105584013,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2978816005,https://openalex.org/W2105584013,1
DataType,Panel/Longitudinal Surveys,RqType,Empirical Estimates and Determinants,https://openalex.org/W2978816005,https://openalex.org/W2105584013,1
RqType,Intergenerational Wealth Mobility and Inheritance,RqType,Empirical Estimates and Determinants,https://openalex.org/W3000604125,https://openalex.org/W2105584013,1
DataType,Others,RqType,Empirical Estimates and Determinants,https://openalex.org/W3000604125,https://openalex.org/W2105584013,1
Measure,Decomposition / Structural Approaches,RqType,Empirical Estimates and Determinants,https://openalex.org/W3000604125,https://openalex.org/W2105584013,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W3001811947,https://openalex.org/W2105584013,1
DataType,Panel/Longitudinal Surveys,RqType,Empirical Estimates and Determinants,https://openalex.org/W3001811947,https://openalex.org/W2105584013,1
RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",RqType,Empirical Estimates and Determinants,https://openalex.org/W3001811947,https://openalex.org/W2105584013,1
DataType,Linked Administrative Data,RqType,Empirical Estimates and Determinants,https://openalex.org/W3007051557,https://openalex.org/W2105584013,1
RqType,"Policy, Institutional, and Geographic Impacts",RqType,Empirical Estimates and Determinants,https://openalex.org/W3007051557,https://openalex.org/W2105584013,1
Measure,Decomposition / Structural Approaches,RqType,Empirical Estimates and Determinants,https://openalex.org/W3007051557,https://openalex.org/W2105584013,1
DataType,No dataset,RqType,Empirical Estimates and Determinants,https://openalex.org/W3021741550,https://openalex.org/W2105584013,1
RqType,Theoretical and Structural Models,RqType,Empirical Estimates and Determinants,https://openalex.org/W3021741550,https://openalex.org/W2105584013,1
Measure,Decomposition / Structural Approaches,RqType,Empirical Estimates and Determinants,https://openalex.org/W3021741550,https://openalex.org/W2105584013,1
Measure,Absolute Mobility Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W3022704615,https://openalex.org/W2105584013,1
DataType,No dataset,RqType,Empirical Estimates and Determinants,https://openalex.org/W3022704615,https://openalex.org/W2105584013,1
RqType,"Policy, Institutional, and Geographic Impacts",RqType,Empirical Estimates and Determinants,https://openalex.org/W3026679872,https://openalex.org/W2105584013,1
DataType,Natural/Experimental Data,RqType,Empirical Estimates and Determinants,https://openalex.org/W3026679872,https://openalex.org/W2105584013,1
Measure,Decomposition / Structural Approaches,RqType,Empirical Estimates and Determinants,https://openalex.org/W3026679872,https://openalex.org/W2105584013,1
Measure,Others,RqType,Empirical Estimates and Determinants,https://openalex.org/W3032637579,https://openalex.org/W2105584013,1
DataType,Administrative/Registry Data,RqType,Empirical Estimates and Determinants,https://openalex.org/W3032637579,https://openalex.org/W2105584013,1
